DateTime,TweetId,Text,Username,Displayname,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount
2023-06-07 21:16:21+00:00,1666554715012837376,"The role Instagram &amp; its tech is reportedly playing in promoting child sex abuse online is shocking &amp; vile. 

Earlier this year, I launched a probe into Big Tech’s recommendation algorithms to address concerns like this &amp; others. We need transparency from these companies.",tedcruz,Ted Cruz,en,,85,118,452,2
2023-06-07 20:32:26+00:00,1666543662480646145,"The Biden White House knows their foreign policy failures caused the war in Ukraine.

Arm yourself with the facts as @benfergusonshow and I do a deep dive into the latest reporting on who blew up the Nord Stream 2 pipeline and why it matters. #verdict  https://t.co/hQXEphFOUm",tedcruz,Ted Cruz,en,['verdict'],234,117,547,15
2023-06-07 18:07:57+00:00,1666507300004044812,"The FBI is facing a crisis of integrity. 

Chris Wray believes he's defending the FBI by not handing material over. 

His job is not to protect the hardcore left-wing partisans who burrowed into senior career positions—it's to uphold the rule of law & the Constitution.https://t.co/KQg4xkDus6",tedcruz,Ted Cruz,en,,2378,1963,10657,178
2023-06-07 15:55:33+00:00,1666473981740761094,Cruz Highlights Bombshell MRC Report: ‘These Are the Radicals’ Funded by Biden DHS | MRC NewsBusters https://t.co/YStpkmsJCD,tedcruz,Ted Cruz,en,,52,99,383,2
2023-06-07 14:38:54+00:00,1666454692149305345,"The Southern Poverty Law Center is a radical left-wing hate group. 

They hate America. They hate conservatives. They hate the Constitution. They hate the Bill of Rights. They hate moms. They hate dads. 

They hate anyone who stands up for this country. https://t.co/hQXEphFOUm https://t.co/zoh2LOtNWa",tedcruz,Ted Cruz,en,,1041,663,2655,61
2023-06-07 13:15:33+00:00,1666433715914850305,"There are many things that are frustrating about the war in Ukraine. The most fundamental is that it was utterly preventable. 

This war did not have to happen. It was caused by Biden's weakness &amp; complete capitulation to Russia. #Verdict https://t.co/hQXEphFOUm",tedcruz,Ted Cruz,en,['Verdict'],538,321,1604,34
2023-06-07 12:41:11+00:00,1666425068228943872,Ted Cruz: ‘Matt Walsh Has Done Heroic Efforts Exposing What’s Going On’ With Radical Trans Ideology | Daily Wire https://t.co/G5QD5NgsOY,tedcruz,Ted Cruz,en,,393,510,4026,24
2023-06-07 11:32:38+00:00,1666407814678339584,"Did Biden Lie to America Over Nord Stream Pipeline plus FBI Dir. to be Held in Contempt of Congress &amp; SPLC targets Moms

All this on the latest episode of #Verdict out now! https://t.co/HMjJsbsNLR",tedcruz,Ted Cruz,en,['Verdict'],177,154,853,11
2023-06-07 02:13:15+00:00,1666267044164116480,"I believe there are two things driving our border crisis.

One, the Biden White House has handed the policy agenda on everything to the radical left. 

Second, Democrats view the 6.6 million people who have crossed illegally under Joe Biden as future Democrat voters. https://t.co/k7RKQqbxh5",tedcruz,Ted Cruz,en,,428,331,1551,31
2023-06-06 23:58:51+00:00,1666233220818522114,"Early on, the Biden admin ran away from a plan to give crack pipes to junkies after public backlash. 

Now, Philadelphia and New York are doing exactly that. It's a surrender to the drug epidemic that Democrat policies caused. https://t.co/4jTkKCZh5K",tedcruz,Ted Cruz,en,,260,164,753,8
2023-06-06 22:20:38+00:00,1666208501549391886,"Since the start of 2023, exactly three non-judicial Biden nominees have been defeated in the Senate. All of them were defeated in the Senate Commerce Committee, where I'm the ranking member.

 Their records were incompatible with the jobs to which they'd been nominated. https://t.co/4N4ZEUBMEw",tedcruz,Ted Cruz,en,,172,113,721,4
2023-06-06 20:58:17+00:00,1666187777531080706,https://t.co/0PnScjNdmG,tedcruz,Ted Cruz,zxx,,20,39,240,1
2023-06-06 20:58:13+00:00,1666187761324367873,"Absurd.

The Southern Poverty Law Center cares more about silencing parents who want to have a say in their children’s education than they care about a violent domestic terrorist among their own ranks.",tedcruz,Ted Cruz,en,,259,340,1562,21
2023-06-06 19:36:25+00:00,1666167178402340866,"The Biden admin has no interest in protecting Texas border communities. 
They've shown that in deed, & now in word. 

It's clear they only want to protect their voters in liberal enclaves. That’s why I've pushed for new ports of entry where they host their precious cocktail parties.",tedcruz,Ted Cruz,en,,1117,573,3698,69
2023-06-06 17:10:20+00:00,1666130413419364358,Ted Cruz Says ‘Angry’ Merrick Garland Wants Trump Indicted | Daily Wire https://t.co/jBaDKDviHY,tedcruz,Ted Cruz,en,,616,351,1667,41
2023-06-06 16:31:26+00:00,1666120626099175425,"Cruz: Merrick Garland the ‘Most Partisan,’ ‘Most Political’ Attorney General in U.S. History | Breitbart News https://t.co/u8PUdYjvqU",tedcruz,Ted Cruz,en,,772,509,2454,40
2023-06-06 14:43:38+00:00,1666093496787406848,"The dirty little secret is most Republican officeholders are terrified to talk about the radical left's transgender ideology.  

It's simple—we should protect our children. #Verdict https://t.co/dPhJ9fOgmj",tedcruz,Ted Cruz,en,['Verdict'],719,196,943,72
2023-06-06 14:26:49+00:00,1666089264680140800,Cruz predicts Garland will indict Trump out of spite: 'Angry that he wasn't confirmed to the Supreme Court' | Washington Examiner  https://t.co/5Nkz7eHMxa,tedcruz,Ted Cruz,en,,2555,1401,5572,158
2023-06-06 13:34:24+00:00,1666076070838251522,"This #DDay, we reflect on the heroism displayed by the tens of thousands of allied forces who landed on the beaches of Normandy. 

We must never forget their efforts &amp; sacrifices.",tedcruz,Ted Cruz,en,['DDay'],178,176,1271,10
2023-06-06 13:20:02+00:00,1666072455956275200,"Merrick Garland has corrupted the Department of Justice and effectively turned it into an arm of the Democratic National Committee. 

The FBI and DOJ want to protect and insulate Joe Biden and the Biden family's corruption. https://t.co/OEuqqubsYP",tedcruz,Ted Cruz,en,,1196,687,2420,70
2023-06-06 01:44:23+00:00,1665897389088182274,I have a message for Chris Wray—the FBI works for the American people. The American people have a right to have accountability and to know if there is evidence that President Biden was personally involved in bribery from a foreign nation. https://t.co/rsRACJddMj,tedcruz,Ted Cruz,en,,2034,1517,5820,129
2023-06-06 00:37:02+00:00,1665880440606171136,"When it comes to Congress, Chris Wray has a very limited view of accountability. He has a view that the FBI is above reproach and how dare anyone ask what the hell they're doing. 

New episode of #Verdict out now wherever you get your podcasts! https://t.co/zhqceE67Rp https://t.co/aBzjj8XksW",tedcruz,Ted Cruz,en,['Verdict'],264,294,1301,16
2023-06-06 00:01:01+00:00,1665871378346639360,"The FBI &amp; DOJ have never been held in lower regard than they are today. That's not good for America. 

We want a strong, vibrant, &amp; effective FBI &amp; a DOJ that is targeting bad guys &amp; enforcing the law—not targeting the enemies of the White House. https://t.co/zhqceE5A1R",tedcruz,Ted Cruz,en,,618,454,2475,39
2023-06-05 20:56:18+00:00,1665824890409156608,"My view is simple—we should protect children. No child, no eight, nine, or ten-year-old, has the emotional maturity to make a decision that is life-altering. 

It is abhorrent &amp; wrong for a bunch of sadistic Marxists to sterilize &amp; mutilate our children. https://t.co/VxzqoskZlP",tedcruz,Ted Cruz,en,,1286,944,5423,101
2023-06-05 19:04:25+00:00,1665796733874450437,"The FBI is, again, telling the American people, “We're the FBI, and we can do whatever the hell we want.”

That is profoundly harmful to the rule of law and the fair and impartial administration of justice.",tedcruz,Ted Cruz,en,,1396,1508,5891,114
2023-06-05 17:21:52+00:00,1665770927089393664,"I've told Chris Wray when he protects the hardcore partisans who have corrupted the FBI—he is hurting the institution. 

If he cared about the FBI, he wouldn't protect them—he would hold them accountable and clean house.

That's what needs to happen. https://t.co/zhqceE5A1R",tedcruz,Ted Cruz,en,,634,505,2775,48
2023-06-05 16:59:48+00:00,1665765375139618817,Viva Cuba Libre! 🇨🇺,tedcruz,Ted Cruz,es,,59,30,208,0
2023-06-05 14:55:06+00:00,1665733993545842689,"The facts are simple—an informant told the FBI they had evidence that Joe Biden was involved in a $5 million bribery scheme involving a foreign country. 

Today, top House Oversight leaders will see the documents. More on the latest episode of #Verdict! 

https://t.co/zhqceE5A1R",tedcruz,Ted Cruz,en,['Verdict'],888,726,3266,51
2023-06-05 13:15:50+00:00,1665709013495840769,"2/x Leviticus also tells us: “For anyone who curses his father or his mother shall surely be put to death.”  

Should the govt execute every child who’s disrespectful to his parents?

That ignores Grace & the New Testament.  As our Savior taught us, 

“Let he that is without sin among you, let him first cast a stone at her.”",tedcruz,Ted Cruz,en,,271,98,2276,108
2023-06-05 13:15:02+00:00,1665708809304547328,"1/x Pastor, I don’t know you, but I honor your ministry.

Your biblical analysis is in error. Jesus told us to “render to Caesar the things that are Caesar’s, and to God the things that are God’s.”

We are talking the laws of man, not the Old Testament laws of God.

Do you really believe that the US govt should execute every person who is gay??",tedcruz,Ted Cruz,en,,953,251,3541,692
2023-06-05 12:32:36+00:00,1665698130921226241,"Again??

Non-binary ex-Biden official Sam Brinton arrested for yet another baggage theft | Fox News https://t.co/ROpuRy1nre",tedcruz,Ted Cruz,en,,740,397,2350,49
2023-06-05 12:30:58+00:00,1665697721204760576,this is the problem,tedcruz,Ted Cruz,en,,2400,3308,13022,252
2023-06-05 11:34:37+00:00,1665683539285753857,"FBI Turns Tail on Biden Corruption &amp; NYT Blames Kids' Mutilation on Conservatives 

New episode of #Verdict with @benfergusonshow out now!

https://t.co/VxzqoskZlP https://t.co/2wDXTmke9Y",tedcruz,Ted Cruz,en,['Verdict'],242,229,956,12
2023-06-05 02:14:35+00:00,1665542601720692736,"Get a sneak peek of the latest episode of #Verdict. 

Tune in tomorrow morning wherever you get your podcasts! https://t.co/8AYl2gqfj0 https://t.co/pRCfrJmizU",tedcruz,Ted Cruz,en,['Verdict'],137,88,534,6
2023-06-04 21:33:11+00:00,1665471788019589120,😳  My father definitely didn’t kill Jimmy Hoffa…. https://t.co/OEPtJ81ap4,tedcruz,Ted Cruz,en,,148,67,504,6
2023-06-04 20:27:06+00:00,1665455155674750979,"2/x The US should be holding accountable the thugs who engage in these atrocities, instead of the weakness and appeasement being showcased by the Biden administration.",tedcruz,Ted Cruz,en,,50,58,393,4
2023-06-04 20:27:05+00:00,1665455153581809664,"1/x The Chinese Communist Party cannot tolerate any dissent, because the ongoing calls for freedom from dissidents pose a daily threat to the CCP's totalitarianism and brutality. https://t.co/JpJxvkxtWV",tedcruz,Ted Cruz,en,,115,121,559,5
2023-06-04 17:37:24+00:00,1665412451263807489,Leftist’s soft-on-crime policies are killing the American dream.,tedcruz,Ted Cruz,en,,518,288,1638,24
2023-06-04 15:14:01+00:00,1665376366978801666,"The corporate media is profoundly corrupt. They view their mission as propagandists for the left wing of the Democrat Party. 

They will not cover the overwhelming evidence of corruption within the Biden family. https://t.co/dvtMurpVow",tedcruz,Ted Cruz,en,,2047,582,2568,104
2023-06-04 12:30:46+00:00,1665335282164482049,Senator Cruz’s Push To Save AM Radio | Fox News Radio https://t.co/OnpLy0oD2k,tedcruz,Ted Cruz,en,,185,67,379,8
2023-06-03 23:46:43+00:00,1665143002585595905,"There's a reason that President Biden and the Democrats were popping champagne and celebrating after the debt deal passed. 

They got Republican leadership to roll over and fund almost the entirety of their Green New Deal agenda. https://t.co/XjvJAjVIIU",tedcruz,Ted Cruz,en,,797,437,1810,47
2023-06-03 21:12:23+00:00,1665104161988567045,It is unfortunate that Christopher Wray has circled the wagons defending the corrupt and hardcore partisans that have burrowed into senior positions at the FBI. https://t.co/jm59GTanVH,tedcruz,Ted Cruz,en,,651,260,1366,27
2023-06-03 18:36:07+00:00,1665064838278651904,Sen. Cruz to Newsmax: Wray Buckling Is Win for House GOP https://t.co/I3K4NJpvWP,tedcruz,Ted Cruz,en,,270,71,561,7
2023-06-03 15:44:44+00:00,1665021708078571521,"The Biden-McCarthy debt deal was a lousy one.

Catch the latest episode of #Verdict  @benfergusonshow and I recorded right after the contentious Senate vote. https://t.co/9RqULf3K2s https://t.co/5qkRJ9cAgW",tedcruz,Ted Cruz,en,['Verdict'],245,119,722,19
2023-06-03 12:51:17+00:00,1664978057902403584,"Liberal Democrats hate energy. They hate oil and gas—any American energy produced here unless it's windmills or solar. 

So why did a number of them vote in favor of a natural gas pipeline this week? Tune into the latest episode of #Verdict to find out. 

https://t.co/9RqULf3K2s",tedcruz,Ted Cruz,en,['Verdict'],912,376,1762,36
2023-06-03 00:46:33+00:00,1664795671226990593,"Every single amendment to the disastrous Biden-McCarthy debt deal the Senate considered was voted down. 

That was by design. They wanted to change nothing.

Tune in the latest episode of #Verdict for the inside scoop on yesterday’s vote. 

https://t.co/9RqULf3K2s",tedcruz,Ted Cruz,en,['Verdict'],243,127,633,8
